"ID","feature","chr","source","type","start","end","score","strand","phase","attributes","Alias","full_name","Note","symbol","curator_summary","chr_num","qtl","left_bound","right_bound","chr","left_pos","right_pos"
"AT1G70700",177999,"Chr1","Araport11","gene",26654529,26657350,".","+",".","ID=AT1G70700;Name=AT1G70700;Note=TIFY domain/Divergent CCT motif family protein;curator_summary=JAZ9 is a protein presumed to be involved in jasmonate signaling. JAZ9 transcript levels rise in response to a jasmonate stimulus. JAZ9 can interact with the COI1 F-box subunit of an SCF E3 ubiquitin ligase in a yeast-two-hybrid assay only in the presence of jasmonate-isoleucine (JA-ILE) or coronatine. The Jas domain appears to be important for JAZ9-COI1 interactions in the presence of coronatine. Two positive residues (R205 and R206) in the Jas domain shown to be important for coronatine -dependent COI1 binding are not required for binding AtMYC2.;symbol=TIFY7;computational_description=TIFY7%3B CONTAINS InterPro DOMAIN/s: Tify (InterPro:IPR010399)%2C CCT domain-like (InterPro:IPR018467)%3B BEST Arabidopsis thaliana protein match is: jasmonate-zim-domain protein 4 (TAIR:AT1G48500.1)%3B Has 360 Blast hits to 360 proteins in 27 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 360%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:17499004,PMID:17637675,PMID:17637677,PMID:17675405,PMID:18184068,PMID:18650403,PMID:20360743,PMID:21205029,PMID:21321051,PMID:22529386,PMID:23169619,locus:2033607;locus_type=protein_coding","","","TIFY domain/Divergent CCT motif family protein","TIFY7","JAZ9 is a protein presumed to be involved in jasmonate signaling. JAZ9 transcript levels rise in response to a jasmonate stimulus. JAZ9 can interact with the COI1 F-box subunit of an SCF E3 ubiquitin ligase in a yeast-two-hybrid assay only in the presence of jasmonate-isoleucine (JA-ILE) or coronatine. The Jas domain appears to be important for JAZ9-COI1 interactions in the presence of coronatine. Two positive residues (R205 and R206) in the Jas domain shown to be important for coronatine -dependent COI1 binding are not required for binding AtMYC2.",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G70940",178602,"Chr1","Araport11","gene",26742940,26746469,".","+",".","ID=AT1G70940;Name=AT1G70940;Note=Auxin efflux carrier family protein;curator_summary=A regulator of auxin efflux and involved in differential growth. PIN3 is expressed in gravity-sensing tissues%2C with PIN3 protein accumulating predominantly at the lateral cell surface. PIN3 localizes to the plasma membrane and to vesicles. In roots%2C PIN3 is expressed without pronounced polarity in tiers two and three of the columella cells%2C at the basal side of vascular cells%2C and to the lateral side of pericycle cells of the elongation zone. PIN3 overexpression inhibits root cell growth. Protein phosphorylation plays a role in regulating PIN3 trafficking to  the plasma membrane.;symbol=PIN3;Alias=ATPIN3,ARABIDOPSIS PIN-FORMED 3;full_name=PIN-FORMED 3;computational_description=PIN-FORMED 3 (PIN3)%3B FUNCTIONS IN: auxin:hydrogen symporter activity%2C transporter activity%3B INVOLVED IN: in 8 processes%3B LOCATED IN: lateral plasma membrane%2C plasma membrane%2C vesicle membrane%2C cell surface%3B EXPRESSED IN: 26 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Auxin efflux carrier%2C subgroup (InterPro:IPR014024)%2C Auxin efflux carrier (InterPro:IPR004776)%3B BEST Arabidopsis thaliana protein match is: Auxin efflux carrier family protein (TAIR:AT1G23080.1)%3B Has 1983 Blast hits to 1757 proteins in 550 species: Archae - 37%3B Bacteria - 1198%3B Metazoa - 14%3B Fungi - 0%3B Plants - 487%3B Viruses - 0%3B Other Eukaryotes - 247 (source: NCBI BLink).;Dbxref=PMID:11845211,PMID:12615936,PMID:15635403,PMID:15817418,PMID:16141452,PMID:16731587,PMID:16839804,PMID:16891550,PMID:17651372,PMID:18650403,PMID:18775970,PMID:18047472,PMID:19148279,PMID:19704815,PMID:19880797,PMID:20040541,PMID:20388517,PMID:20852917,PMID:21030506,PMID:21045165,PMID:21119044,PMID:21149713,PMID:21149702,PMID:21135243,PMID:21394084,PMID:21569134,PMID:21535259,PMID:21270053,PMID:21713565,PMID:21666806,PMID:21771812,PMID:22527393,PMID:22519832,PMID:22843667,PMID:22902703,PMID:23104115,PMID:23065197,PMID:23178590,PMID:23709629,PMID:23673979,PMID:23799075,PMID:23888933,PMID:24150423,PMID:24373012,PMID:23583551,PMID:24274232,PMID:25482774,PMID:25711819,locus:2013975;locus_type=protein_coding","ATPIN3,ARABIDOPSIS PIN-FORMED 3","PIN-FORMED 3","Auxin efflux carrier family protein","PIN3","A regulator of auxin efflux and involved in differential growth. PIN3 is expressed in gravity-sensing tissues%2C with PIN3 protein accumulating predominantly at the lateral cell surface. PIN3 localizes to the plasma membrane and to vesicles. In roots%2C PIN3 is expressed without pronounced polarity in tiers two and three of the columella cells%2C at the basal side of vascular cells%2C and to the lateral side of pericycle cells of the elongation zone. PIN3 overexpression inhibits root cell growth. Protein phosphorylation plays a role in regulating PIN3 trafficking to  the plasma membrane.",1,"m_1_26638205","m_1_25762752","m_1_26811885",1,25762752,26811885
"AT1G43160",107494,"Chr1","Araport11","gene",16263805,16264945,".","+",".","ID=AT1G43160;Name=AT1G43160;Note=related to AP2 6;curator_summary=encodes a member of the ERF (ethylene response factor) subfamily B-4 of ERF/AP2 transcription factor family (RAP2.6). The protein contains one AP2 domain. There are 7 members in this subfamily.;symbol=RAP2.6;full_name=related to AP2 6;computational_description=related to AP2 6 (RAP2.6)%3B CONTAINS InterPro DOMAIN/s: DNA-binding%2C integrase-type (InterPro:IPR016177)%2C Pathogenesis-related transcriptional factor/ERF%2C DNA-binding (InterPro:IPR001471)%3B BEST Arabidopsis thaliana protein match is: Integrase-type DNA-binding superfamily protein (TAIR:AT5G61890.1)%3B Has 6219 Blast hits to 5840 proteins in 256 species: Archae - 0%3B Bacteria - 2%3B Metazoa - 0%3B Fungi - 0%3B Plants - 6203%3B Viruses - 0%3B Other Eukaryotes - 14 (source: NCBI BLink).;Dbxref=PMID:9192694,PMID:11118137,PMID:12368493,PMID:12913156,PMID:14535885,PMID:15047898,PMID:15144375,PMID:15356332,PMID:15341633,PMID:16021335,PMID:16121258,PMID:16151182,PMID:16463051,PMID:16553894,PMID:16553893,PMID:16648215,PMID:16937017,PMID:16896234,PMID:17061125,PMID:17216481,PMID:17408486,PMID:17675405,PMID:17905899,PMID:17786451,PMID:18156220,PMID:18400103,PMID:18643985,PMID:18783601,PMID:20193749,PMID:21069430,PMID:22383539,PMID:23510309,PMID:24377444,locus:2018635;locus_type=protein_coding","","related to AP2 6","related to AP2 6","RAP2.6","encodes a member of the ERF (ethylene response factor) subfamily B-4 of ERF/AP2 transcription factor family (RAP2.6). The protein contains one AP2 domain. There are 7 members in this subfamily.",1,"m_1_16493050","m_1_13562036","m_1_16670781",1,13562036,16670781
"AT2G18090",243839,"Chr2","Araport11","gene",7864175,7867820,".","+",".","ID=AT2G18090;Name=AT2G18090;Note=PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein;computational_description=PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein%3B FUNCTIONS IN: DNA binding%2C zinc ion binding%3B INVOLVED IN: regulation of transcription%2C DNA-dependent%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Zinc finger%2C PHD-type%2C conserved site (InterPro:IPR019786)%2C SWIB/MDM2 domain (InterPro:IPR003121)%2C Zinc finger%2C PHD-type (InterPro:IPR001965)%2C Zinc finger%2C FYVE/PHD-type (InterPro:IPR011011)%2C GYF (InterPro:IPR003169)%2C Zinc finger%2C PHD-finger (InterPro:IPR019787)%3B BEST Arabidopsis thaliana protein match is: DNA binding%3Bzinc ion binding%3Bnucleic acid binding%3Bnucleic acid binding (TAIR:AT3G51120.1)%3B Has 1270 Blast hits to 1121 proteins in 190 species: Archae - 0%3B Bacteria - 166%3B Metazoa - 513%3B Fungi - 60%3B Plants - 433%3B Viruses - 0%3B Other Eukaryotes - 98 (source: NCBI BLink).;Dbxref=PMID:17189346,PMID:18650403,locus:2060949;locus_type=protein_coding","","","PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein","","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G18115",243969,"Chr2","Araport11","pseudogene",7874137,7875027,".","+",".","ID=AT2G18115;Note=pseudogene;Name=AT2G18115;locus_type=pseudogene;computational_description=pseudogene%2C glycine-rich protein%2C predicted proteins%2C Arabidopsis thaliana;Dbxref=locus:2827723,locus:2827723","","","pseudogene","","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G18300",244428,"Chr2","Araport11","gene",7952404,7954785,".","-",".","ID=AT2G18300;Name=AT2G18300;Note=basic helix-loop-helix (bHLH) DNA-binding superfamily protein;symbol=HBI1;full_name=HOMOLOG OF BEE2 INTERACTING WITH IBH 1;computational_description=basic helix-loop-helix (bHLH) DNA-binding superfamily protein%3B FUNCTIONS IN: sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: response to cytokinin stimulus%2C regulation of transcription%3B LOCATED IN: nucleus%3B EXPRESSED IN: 13 plant structures%3B EXPRESSED DURING: 8 growth stages%3B CONTAINS InterPro DOMAIN/s: Helix-loop-helix DNA-binding domain (InterPro:IPR001092)%2C Helix-loop-helix DNA-binding (InterPro:IPR011598)%3B BEST Arabidopsis thaliana protein match is: BR enhanced expression 2 (TAIR:AT4G36540.2)%3B Has 2065 Blast hits to 2057 proteins in 127 species: Archae - 0%3B Bacteria - 4%3B Metazoa - 84%3B Fungi - 45%3B Plants - 1914%3B Viruses - 0%3B Other Eukaryotes - 18 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12679534,PMID:12897250,PMID:14600211,PMID:12454087,PMID:16121258,PMID:16081527,PMID:16212609,PMID:16553893,PMID:17217462,PMID:17478635,PMID:17705847,PMID:18305208,PMID:18650403,PMID:18783601,PMID:23221598,PMID:24443525,PMID:24377444,PMID:24550223,locus:2062090;locus_type=protein_coding","","HOMOLOG OF BEE2 INTERACTING WITH IBH 1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","HBI1","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G18790",245551,"Chr2","Araport11","gene",8139756,8144461,".","+",".","ID=AT2G18790;Name=AT2G18790;Note=phytochrome B;curator_summary=Red/far-red photoreceptor involved in the regulation of de-etiolation. Exists in two inter-convertible forms: Pr and Pfr (active). Involved in the light-promotion of seed germination and in the shade avoidance response. Promotes seedling etiolation in both the presence and absence of phytochrome A. Overexpression results in etiolation under far-red light. Accumulates in the nucleus after exposure to far red light. The phosphorylation state of the Ser-86 residue of the phytochrome B molecule alters dark reversion of the molecule.;symbol=PHYB;Alias=HY3,OOP1,OUT OF PHASE 1;full_name=phytochrome B;computational_description=phytochrome B (PHYB)%3B CONTAINS InterPro DOMAIN/s: Phytochrome%2C central region (InterPro:IPR013515)%2C Signal transduction histidine kinase%2C core (InterPro:IPR005467)%2C PAS fold (InterPro:IPR013767)%2C PAS (InterPro:IPR000014)%2C Phytochrome chromophore attachment domain (InterPro:IPR016132)%2C ATPase-like%2C ATP-binding domain (InterPro:IPR003594)%2C PAS fold-2 (InterPro:IPR013654)%2C Phytochrome A/B/C/D/E (InterPro:IPR012129)%2C Phytochrome (InterPro:IPR001294)%2C Phytochrome chromophore binding site (InterPro:IPR013516)%2C Signal transduction histidine kinase%2C subgroup 1%2C dimerisation/phosphoacceptor domain (InterPro:IPR003661)%2C GAF (InterPro:IPR003018)%3B BEST Arabidopsis thaliana protein match is: phytochrome D (TAIR:AT4G16250.1)%3B Has 25059 Blast hits to 24774 proteins in 3701 species: Archae - 266%3B Bacteria - 19279%3B Metazoa - 9%3B Fungi - 493%3B Plants - 3930%3B Viruses - 5%3B Other Eukaryotes - 1077 (source: NCBI BLink).;Dbxref=PMID:10985392,PMID:10982455,PMID:10972872,PMID:10929116,PMID:10920210,PMID:10899984,PMID:10869441,PMID:10824602,PMID:10797009,PMID:10787063,PMID:10759510,PMID:10750908,PMID:10723737,PMID:10649883,PMID:10631258,PMID:10631245,PMID:10611382,PMID:10594107,PMID:10588760,PMID:10571889,PMID:10570212,PMID:10485280,PMID:10466729,PMID:10449589,PMID:10444085,PMID:10417700,PMID:10398702,PMID:10379648,PMID:10348744,PMID:10333589,PMID:10318970,PMID:10318685,PMID:10225946,PMID:10207133,PMID:10198109,PMID:10069829,PMID:9951735,PMID:9881166,PMID:9869419,PMID:9845368,PMID:9839465,PMID:9836749,PMID:9822379,PMID:9808724,PMID:9778848,PMID:9744096,PMID:9744095,PMID:9733523,PMID:9733522,PMID:9724694,PMID:9701582,PMID:9681000,PMID:9680978,PMID:9634578,PMID:9611171,PMID:9536072,PMID:9477570,PMID:9540220,PMID:9539443,PMID:9478898,PMID:9491613,PMID:9437866,PMID:9418054,PMID:9418049,PMID:9414562,PMID:9390432,PMID:9351250,PMID:9351247,PMID:9306692,PMID:9297846,PMID:9286109,PMID:9276958,PMID:9212468,PMID:9193095,PMID:9193066,PMID:9165750,PMID:9107032,PMID:9085579,PMID:9011096,PMID:9011093,PMID:9011090,PMID:8980519,PMID:8953247,PMID:8938405,PMID:8893541,PMID:8865668,PMID:8819329,PMID:8843950,PMID:8755615,PMID:8633007,PMID:8919908,PMID:8625819,PMID:8818290,PMID:8587979,PMID:8718628,PMID:8564296,PMID:7567981,PMID:8589627,PMID:8589625,PMID:7659750,PMID:7630933,PMID:7757114,PMID:7539307,PMID:8547813,PMID:7767236,PMID:7580861,PMID:7991704,PMID:7881072,PMID:8049367,PMID:8038603,PMID:8038602,PMID:8148880,PMID:8453299,PMID:8439743,PMID:1475321,PMID:1450376,PMID:1536928,PMID:2005872,PMID:2606345,PMID:11089975,PMID:11069292,PMID:10322540,PMID:11332881,PMID:11706180,PMID:11691995,PMID:11804815,PMID:11788763,PMID:11760010,PMID:11752374,PMID:11752373,PMID:11883605,PMID:11861571,PMID:11917082,PMID:11161059,PMID:11260718,PMID:11299375,PMID:11437253,PMID:11558374,PMID:11493548,PMID:11319034,PMID:11553757,PMID:11449056,PMID:11402161,PMID:11402206,PMID:11421077,PMID:11930018,PMID:12006496,PMID:12119377,PMID:12119373,PMID:12100485,PMID:12177480,PMID:12172837,PMID:12148528,PMID:11986761,PMID:12324591,PMID:12324590,PMID:12244439,PMID:12239404,PMID:12232194,PMID:12232170,PMID:12232154,PMID:12232145,PMID:12232088,PMID:12231913,PMID:12231894,PMID:12228552,PMID:12228380,PMID:12226524,PMID:12226195,PMID:12220265,PMID:12445126,PMID:12407202,PMID:12468726,PMID:12533513,PMID:10069847,PMID:10995393,PMID:12644690,PMID:12644683,PMID:12609029,PMID:12713538,PMID:12694592,PMID:12694283,PMID:11722775,PMID:11950603,PMID:11248126,PMID:10849336,PMID:12825695,PMID:12815435,PMID:12834402,PMID:12891362,PMID:21669731,PMID:12959132,PMID:12953105,PMID:12953104,PMID:12940958,PMID:14563930,PMID:14523250,PMID:14617065,PMID:14612575,PMID:14605231,PMID:14605230,PMID:14605224,PMID:14686433,PMID:14660801,PMID:14645734,PMID:14645731,PMID:15077624,PMID:15155879,PMID:15144375,PMID:15170492,PMID:15273294,PMID:15273290,PMID:15238539,PMID:15333756,PMID:15356333,PMID:15486102,PMID:15486100,PMID:15466232,PMID:15659636,PMID:15695459,PMID:15705950,PMID:15653798,PMID:15591448,PMID:15753105,PMID:15823535,PMID:15707897,PMID:15356322,PMID:14973171,PMID:14605220,PMID:12692350,PMID:12445124,PMID:15951566,PMID:15923331,PMID:15965119,PMID:16024587,PMID:16272430,PMID:16339853,PMID:16332538,PMID:16326927,PMID:16428597,PMID:16565297,PMID:16680434,PMID:17010113,PMID:17121545,PMID:17076805,PMID:17259260,PMID:17251203,PMID:17284847,PMID:17346261,PMID:17519251,PMID:17504457,PMID:17488236,PMID:17478635,PMID:17566111,PMID:17545225,PMID:17965713,PMID:17929051,PMID:18047474,PMID:18028293,PMID:17982000,PMID:18088311,PMID:18065691,PMID:18287016,PMID:18252845,PMID:18245378,PMID:18487351,PMID:18481083,PMID:18539749,PMID:18628957,PMID:18691930,PMID:18980642,PMID:19232775,PMID:19192291,PMID:19192205,PMID:19286967,PMID:19255368,PMID:19251652,PMID:19363093,PMID:16885032,PMID:18564962,PMID:19453482,PMID:16384903,PMID:17951453,PMID:17916114,PMID:18296722,PMID:18266898,PMID:18728185,PMID:18704165,PMID:18768161,PMID:19165330,PMID:19381463,PMID:19559617,PMID:19529817,PMID:19568771,PMID:19704768,PMID:19187043,PMID:19741046,PMID:19730687,PMID:19874540,PMID:19837816,PMID:19794114,PMID:19841653,PMID:19932106,PMID:19965572,PMID:20154098,PMID:20298479,PMID:20502669,PMID:20530216,PMID:20605855,PMID:20693413,PMID:19347568,PMID:19843258,PMID:20088903,PMID:20935177,PMID:21265897,PMID:21255164,PMID:21299564,PMID:21364315,PMID:21453983,PMID:21512732,PMID:21478445,PMID:21462389,PMID:21562334,PMID:21666227,PMID:21726239,PMID:21822060,PMID:21398429,PMID:21928113,PMID:21908721,PMID:21896889,PMID:22006939,PMID:21985558,PMID:22036185,PMID:22110748,PMID:22145973,PMID:22371506,PMID:22352314,PMID:22324426,PMID:22311777,PMID:22303272,PMID:22536829,PMID:22516192,PMID:22508725,PMID:22492120,PMID:22582101,PMID:22577138,PMID:22572927,PMID:22553988,PMID:22732244,PMID:22843485,PMID:22836504,PMID:22825635,PMID:22782888,PMID:22760208,PMID:22751357,PMID:11094977,PMID:22927419,PMID:22904146,PMID:22895253,PMID:22851763,PMID:22995285,PMID:22943289,PMID:23054390,PMID:23037004,PMID:23037003,PMID:23144185,PMID:23196394,PMID:23321421,PMID:23299336,PMID:23292879,PMID:23275881,PMID:23371951,PMID:23444123,PMID:23378619,PMID:23524661,PMID:23456246,PMID:23563564,PMID:22451940,PMID:22483719,PMID:22849408,PMID:22948663,PMID:23772959,PMID:23738620,PMID:23007554,PMID:23979970,PMID:23974911,PMID:23933882,PMID:24078666,PMID:24157606,PMID:23903316,PMID:24127609,PMID:24179122,PMID:24471455,PMID:24387668,PMID:23404884,PMID:23964902,PMID:24246712,PMID:24492336,PMID:24654847,PMID:24614229,PMID:24769533,PMID:23746445,PMID:24052532,PMID:24604733,PMID:25052717,PMID:24982198,PMID:25103816,PMID:25264216,PMID:25258215,PMID:25221561,PMID:25333270,PMID:25289638,PMID:25392478,PMID:25542780,PMID:25450360,PMID:25627066,PMID:25600997,PMID:25557667,locus:2005515;locus_type=protein_coding","HY3,OOP1,OUT OF PHASE 1","phytochrome B","phytochrome B","PHYB","Red/far-red photoreceptor involved in the regulation of de-etiolation. Exists in two inter-convertible forms: Pr and Pfr (active). Involved in the light-promotion of seed germination and in the shade avoidance response. Promotes seedling etiolation in both the presence and absence of phytochrome A. Overexpression results in etiolation under far-red light. Accumulates in the nucleus after exposure to far red light. The phosphorylation state of the Ser-86 residue of the phytochrome B molecule alters dark reversion of the molecule.",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G19660",247784,"Chr2","Araport11","gene",8496602,8498807,".","-",".","ID=AT2G19660;Name=AT2G19660;Note=Cysteine/Histidine-rich C1 domain family protein;computational_description=Cysteine/Histidine-rich C1 domain family protein%3B FUNCTIONS IN: molecular_function unknown%3B INVOLVED IN: intracellular signaling pathway%3B LOCATED IN: cellular_component unknown%3B EXPRESSED IN: root%2C carpel%3B EXPRESSED DURING: petal differentiation and expansion stage%3B CONTAINS InterPro DOMAIN/s: Protein kinase C-like%2C phorbol ester/diacylglycerol binding (InterPro:IPR002219)%2C DC1 (InterPro:IPR004146)%2C C1-like (InterPro:IPR011424)%3B BEST Arabidopsis thaliana protein match is: Cysteine/Histidine-rich C1 domain family protein (TAIR:AT5G37620.1)%3B Has 2127 Blast hits to 825 proteins in 49 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 124%3B Fungi - 0%3B Plants - 1928%3B Viruses - 0%3B Other Eukaryotes - 75 (source: NCBI BLink).;Dbxref=locus:2050449;locus_type=protein_coding","","","Cysteine/Histidine-rich C1 domain family protein","","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G20180",249353,"Chr2","Araport11","gene",8704024,8707009,".","-",".","ID=AT2G20180;Name=AT2G20180;Note=phytochrome interacting factor 3-like 5;curator_summary=Encodes a novel Myc-related bHLH transcription factor that has transcriptional activation activity in the dark.  It is a key negative regulator of phytochrome-mediated seed germination and acts by inhibiting chlorophyll biosynthesis%2C light-mediated suppression of hypocotyl elongation and far-red light-mediated suppression of seed germination%2C and promoting negative gravitropism in hypocotyls.  Light reduces this activity in a phy-dependent manner.  The protein preferentially interacts with the Pfr forms of Phytochrome A (PhyA) and Phytochrome B (PhyB)%2C is physically associated with APRR1/TOC1 and is degraded in red (R) and far-red (FR) light through the ubiquitin (ub)-26S proteasome pathway to optimize photomorphogenic development in Arabidopsis.  It also negatively regulates GA3 oxidase expression.;symbol=PIL5;Alias=PIF1,PHY-INTERACTING FACTOR 1;full_name=phytochrome interacting factor 3-like 5;computational_description=phytochrome interacting factor 3-like 5 (PIL5)%3B CONTAINS InterPro DOMAIN/s: Helix-loop-helix DNA-binding domain (InterPro:IPR001092)%2C Helix-loop-helix DNA-binding (InterPro:IPR011598)%3B BEST Arabidopsis thaliana protein match is: basic helix-loop-helix (bHLH) DNA-binding superfamily protein (TAIR:AT4G28800.1)%3B Has 4635 Blast hits to 4615 proteins in 348 species: Archae - 0%3B Bacteria - 26%3B Metazoa - 878%3B Fungi - 251%3B Plants - 3376%3B Viruses - 2%3B Other Eukaryotes - 102 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:12679534,PMID:12826627,PMID:15486102,PMID:16303558,PMID:16740147,PMID:17449805,PMID:18053005,PMID:18487351,PMID:19244139,PMID:19291320,PMID:19255368,PMID:19380736,PMID:19380720,PMID:19874540,PMID:19920208,PMID:19911288,PMID:19948955,PMID:20736450,PMID:19062289,PMID:20844019,PMID:19619162,PMID:20534526,PMID:21133043,PMID:21330376,PMID:21299564,PMID:21467583,PMID:21562334,PMID:21220341,PMID:21684034,PMID:21928113,PMID:22517317,PMID:22492120,PMID:23209113,PMID:23292879,PMID:23382695,PMID:23590427,PMID:22451940,PMID:22849408,PMID:22948663,PMID:23645630,PMID:24179122,PMID:24420574,PMID:24377444,PMID:24569844,PMID:24858936,PMID:24635727,locus:2061634;locus_type=protein_coding","PIF1,PHY-INTERACTING FACTOR 1","phytochrome interacting factor 3-like 5","phytochrome interacting factor 3-like 5","PIL5","Encodes a novel Myc-related bHLH transcription factor that has transcriptional activation activity in the dark.  It is a key negative regulator of phytochrome-mediated seed germination and acts by inhibiting chlorophyll biosynthesis%2C light-mediated suppression of hypocotyl elongation and far-red light-mediated suppression of seed germination%2C and promoting negative gravitropism in hypocotyls.  Light reduces this activity in a phy-dependent manner.  The protein preferentially interacts with the Pfr forms of Phytochrome A (PhyA) and Phytochrome B (PhyB)%2C is physically associated with APRR1/TOC1 and is degraded in red (R) and far-red (FR) light through the ubiquitin (ub)-26S proteasome pathway to optimize photomorphogenic development in Arabidopsis.  It also negatively regulates GA3 oxidase expression.",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G20835",251817,"Chr2","Araport11","gene",8970886,8971339,".","-",".","ID=AT2G20835;Name=AT2G20835;Note=hypothetical protein;computational_description=unknown protein%3B BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G15534.1)%3B Has 66 Blast hits to 66 proteins in 12 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 66%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=locus:2827497;locus_type=protein_coding","","","hypothetical protein","","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G21200",252937,"Chr2","Araport11","gene",9083906,9084803,".","-",".","ID=AT2G21200;Name=AT2G21200;Note=SAUR-like auxin-responsive protein family;Alias=SAUR7,SMALL AUXIN UPREGULATED RNA 7;computational_description=SAUR-like auxin-responsive protein family %3B CONTAINS InterPro DOMAIN/s: Auxin responsive SAUR protein (InterPro:IPR003676)%3B BEST Arabidopsis thaliana protein match is: SAUR-like auxin-responsive protein family  (TAIR:AT5G18060.1)%3B Has 1131 Blast hits to 1125 proteins in 28 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 1130%3B Viruses - 0%3B Other Eukaryotes - 1 (source: NCBI BLink).;Dbxref=PMID:12225588,PMID:12007405,PMID:15047898,PMID:12893885,PMID:15923325,PMID:16412086,PMID:17435085,locus:2047037;locus_type=protein_coding","SAUR7,SMALL AUXIN UPREGULATED RNA 7","","SAUR-like auxin-responsive protein family","","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G21270",253122,"Chr2","Araport11","gene",9107546,9110275,".","+",".","ID=AT2G21270;Name=AT2G21270;Note=ubiquitin fusion degradation 1;symbol=UFD1;full_name=ubiquitin fusion degradation 1;computational_description=ubiquitin fusion degradation 1 (UFD1)%3B FUNCTIONS IN: molecular_function unknown%3B INVOLVED IN: ubiquitin-dependent protein catabolic process%3B EXPRESSED IN: 24 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Ubiquitin fusion degradation protein UFD1 (InterPro:IPR004854)%3B BEST Arabidopsis thaliana protein match is: Ubiquitin fusion degradation UFD1 family protein (TAIR:AT4G38930.2)%3B Has 702 Blast hits to 700 proteins in 221 species: Archae - 8%3B Bacteria - 2%3B Metazoa - 164%3B Fungi - 209%3B Plants - 127%3B Viruses - 0%3B Other Eukaryotes - 192 (source: NCBI BLink).;Dbxref=PMID:12093376,PMID:12913156,PMID:18650403,PMID:17880284,locus:2050054;locus_type=protein_coding","","ubiquitin fusion degradation 1","ubiquitin fusion degradation 1","UFD1","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
"AT2G21320",253374,"Chr2","Araport11","gene",9126263,9127987,".","+",".","ID=AT2G21320;Name=AT2G21320;Note=B-box zinc finger family protein;symbol=BBX18;full_name=B-box domain protein 18;computational_description=B-box zinc finger family protein%3B FUNCTIONS IN: sequence-specific DNA binding transcription factor activity%2C zinc ion binding%3B INVOLVED IN: regulation of transcription%3B LOCATED IN: endomembrane system%2C intracellular%3B EXPRESSED IN: 19 plant structures%3B EXPRESSED DURING: 10 growth stages%3B CONTAINS InterPro DOMAIN/s: Zinc finger%2C B-box (InterPro:IPR000315)%3B BEST Arabidopsis thaliana protein match is: B-box type zinc finger family protein (TAIR:AT4G38960.1)%3B Has 1943 Blast hits to 1369 proteins in 125 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 26%3B Fungi - 0%3B Plants - 1819%3B Viruses - 0%3B Other Eukaryotes - 98 (source: NCBI BLink).;Dbxref=PMID:11118137,PMID:14722088,PMID:15086800,PMID:15144375,PMID:15634198,PMID:15773857,PMID:17189330,PMID:17409091,PMID:18441212,PMID:18796637,PMID:19920209,PMID:21979077,PMID:22898356,PMID:23238922,PMID:24377444,locus:2050130;locus_type=protein_coding","","B-box domain protein 18","B-box zinc finger family protein","BBX18","",2,"m_2_9039303","m_2_7777141","m_2_9885066",2,7777141,9885066
